Time,Spot,Future,Difference,Label
2024-01-05 22:35:59.999,43883.6,43875.4,8.19999999999709,+
2024-01-05 22:36:59.999,43820.09,43815.1,4.989999999997963,+
2024-01-05 22:37:59.999,43823.06,43815.4,7.6599999999962165,+
2024-01-05 22:38:59.999,43801.84,43797.8,4.039999999993597,+
2024-01-05 22:39:59.999,43823.06,43819.7,3.360000000000582,+
2024-01-05 22:40:59.999,43817.25,43808.0,9.25,+
2024-01-05 22:41:59.999,43814.2,43803.3,10.89999999999418,+
2024-01-05 22:42:59.999,43799.89,43791.5,8.389999999999418,+
2024-01-05 22:43:59.999,43809.18,43802.4,6.779999999998836,+
2024-01-05 22:44:59.999,43777.18,43769.2,7.980000000003201,+
2024-01-05 22:45:59.999,43823.36,43814.6,8.760000000002037,+
2024-01-05 22:46:59.999,43824.71,43816.6,8.110000000000582,+
2024-01-05 22:47:59.999,43826.24,43820.9,5.3399999999965075,+
2024-01-05 22:48:59.999,43826.24,43824.0,2.2399999999979627,+
2024-01-05 22:49:59.999,43826.95,43817.5,9.44999999999709,+
2024-01-05 22:50:59.999,43797.78,43785.7,12.080000000001746,+
2024-01-05 22:51:59.999,43805.56,43798.7,6.860000000000582,+
2024-01-05 22:52:59.999,43828.63,43825.0,3.6299999999973807,+
2024-01-05 22:53:59.999,43862.74,43854.3,8.439999999995052,+
2024-01-05 22:54:59.999,43880.7,43873.0,7.69999999999709,+
2024-01-05 22:55:59.999,43920.21,43914.5,5.709999999999127,+
2024-01-05 22:56:59.999,43931.1,43921.4,9.69999999999709,+
2024-01-05 22:57:59.999,43963.42,43959.9,3.5199999999967986,+
2024-01-05 22:58:59.999,43990.21,43984.2,6.010000000002037,+
2024-01-05 22:59:59.999,43967.44,43964.2,3.2400000000052387,+
2024-01-05 23:00:59.999,44022.31,44018.7,3.610000000000582,+
2024-01-05 23:01:59.999,43997.47,43988.1,9.37000000000262,+
2024-01-05 23:02:59.999,44044.99,44035.3,9.689999999995052,+
2024-01-05 23:03:59.999,44044.49,44037.6,6.889999999999418,+
2024-01-05 23:04:59.999,44136.0,44132.2,3.8000000000029104,+
2024-01-05 23:05:59.999,44245.48,44248.4,-2.9199999999982538,-
2024-01-05 23:06:59.999,44299.56,44301.0,-1.4400000000023283,-
2024-01-05 23:07:59.999,44207.79,44206.5,1.2900000000008731,+
2024-01-05 23:08:59.999,44184.0,44183.9,0.09999999999854481,+
2024-01-05 23:09:59.999,44207.79,44206.6,1.1900000000023283,+
2024-01-05 23:10:59.999,44208.01,44204.9,3.110000000000582,+
2024-01-05 23:11:59.999,44249.99,44247.8,2.1899999999950523,+
2024-01-05 23:12:59.999,44194.52,44190.0,4.519999999996799,+
2024-01-05 23:13:59.999,44175.28,44166.7,8.580000000001746,+
2024-01-05 23:14:59.999,44200.63,44191.7,8.930000000000291,+
2024-01-05 23:15:59.999,44173.98,44169.6,4.380000000004657,+
2024-01-05 23:16:59.999,44123.11,44120.2,2.9100000000034925,+
2024-01-05 23:17:59.999,44127.67,44124.5,3.1699999999982538,+
2024-01-05 23:18:59.999,44098.01,44093.1,4.9100000000034925,+
2024-01-05 23:19:59.999,44090.8,44087.9,2.900000000001455,+
2024-01-05 23:20:59.999,44090.76,44090.5,0.26000000000203727,+
2024-01-05 23:21:59.999,44154.1,44146.0,8.099999999998545,+
2024-01-05 23:22:59.999,44133.79,44125.1,8.690000000002328,+
2024-01-05 23:23:59.999,44127.9,44119.1,8.80000000000291,+
2024-01-05 23:24:59.999,44163.99,44156.9,7.0899999999965075,+
2024-01-05 23:25:59.999,44135.76,44130.0,5.760000000002037,+
2024-01-05 23:26:59.999,44096.49,44095.4,1.0899999999965075,+
2024-01-05 23:27:59.999,44073.6,44069.5,4.099999999998545,+
2024-01-05 23:28:59.999,44089.23,44078.3,10.930000000000291,+
2024-01-05 23:29:59.999,44085.06,44083.6,1.4599999999991269,+
2024-01-05 23:30:59.999,44106.55,44101.9,4.650000000001455,+
2024-01-05 23:31:59.999,44070.28,44062.7,7.580000000001746,+
2024-01-05 23:32:59.999,44099.9,44092.6,7.30000000000291,+
2024-01-05 23:33:59.999,44116.95,44111.0,5.94999999999709,+
2024-01-05 23:34:59.999,44140.95,44134.2,6.75,+
2024-01-05 23:35:59.999,44133.39,44126.4,6.989999999997963,+
2024-01-05 23:36:59.999,44123.55,44116.6,6.950000000004366,+
2024-01-05 23:37:59.999,44109.77,44100.9,8.869999999995343,+
2024-01-05 23:38:59.999,44090.98,44083.7,7.280000000006112,+
2024-01-05 23:39:59.999,44095.99,44087.6,8.389999999999418,+
2024-01-05 23:40:59.999,44091.82,44088.3,3.5199999999967986,+
2024-01-05 23:41:59.999,44091.78,44083.8,7.9799999999959255,+
2024-01-05 23:42:59.999,44089.76,44079.3,10.459999999999127,+
2024-01-05 23:43:59.999,44056.01,44044.6,11.410000000003492,+
2024-01-05 23:44:59.999,44047.99,44044.1,3.889999999999418,+
2024-01-05 23:45:59.999,44074.01,44063.5,10.510000000002037,+
2024-01-05 23:46:59.999,44068.91,44066.9,2.0100000000020373,+
2024-01-05 23:47:59.999,44068.87,44063.6,5.2700000000040745,+
2024-01-05 23:48:59.999,44021.01,44014.6,6.4100000000034925,+
2024-01-05 23:49:59.999,44033.9,44034.5,-0.5999999999985448,-
2024-01-05 23:50:59.999,44048.02,44047.7,0.31999999999970896,+
2024-01-05 23:51:59.999,44066.34,44064.7,1.639999999999418,+
2024-01-05 23:52:59.999,44084.01,44084.6,-0.5899999999965075,-
2024-01-05 23:53:59.999,44109.51,44104.6,4.9100000000034925,+
2024-01-05 23:54:59.999,44112.1,44113.9,-1.8000000000029104,-
2024-01-05 23:55:59.999,44119.88,44117.2,2.680000000000291,+
2024-01-05 23:56:59.999,44136.01,44133.1,2.9100000000034925,+
2024-01-05 23:57:59.999,44120.26,44117.2,3.0600000000049477,+
2024-01-05 23:58:59.999,44118.07,44123.1,-5.029999999998836,-
2024-01-05 23:59:59.999,44145.11,44145.4,-0.2900000000008731,-
2024-01-06 00:00:59.999,44127.96,44128.3,-0.3400000000037835,-
2024-01-06 00:01:59.999,44101.1,44095.1,6.0,+
2024-01-06 00:02:59.999,44093.3,44094.7,-1.3999999999941792,-
2024-01-06 00:03:59.999,44135.99,44136.0,-0.010000000002037268,-
2024-01-06 00:04:59.999,44136.8,44132.0,4.80000000000291,+
2024-01-06 00:05:59.999,44136.01,44133.0,3.0100000000020373,+
2024-01-06 00:06:59.999,44136.0,44131.8,4.19999999999709,+
2024-01-06 00:07:59.999,44137.3,44132.1,5.200000000004366,+
2024-01-06 00:08:59.999,44154.42,44148.6,5.819999999999709,+
2024-01-06 00:09:59.999,44195.66,44195.8,-0.13999999999941792,-
2024-01-06 00:10:59.999,44175.54,44168.4,7.139999999999418,+
2024-01-06 00:11:59.999,44174.0,44172.3,1.6999999999970896,+
2024-01-06 00:12:59.999,44182.0,44177.1,4.900000000001455,+
2024-01-06 00:13:59.999,44166.91,44162.1,4.810000000004948,+
2024-01-06 00:14:59.999,44120.43,44117.5,2.930000000000291,+
2024-01-06 00:15:59.999,44074.01,44074.1,-0.08999999999650754,-
2024-01-06 00:16:59.999,44080.35,44081.7,-1.3499999999985448,-
2024-01-06 00:17:59.999,44089.99,44084.0,5.989999999997963,+
2024-01-06 00:18:59.999,44060.37,44055.7,4.67000000000553,+
2024-01-06 00:19:59.999,44072.75,44073.3,-0.5500000000029104,-
2024-01-06 00:20:59.999,44104.01,44102.0,2.0100000000020373,+
2024-01-06 00:21:59.999,44096.01,44093.5,2.5100000000020373,+
2024-01-06 00:22:59.999,44068.13,44068.5,-0.37000000000261934,-
2024-01-06 00:23:59.999,44070.74,44072.8,-2.0600000000049477,-
2024-01-06 00:24:59.999,44040.09,44037.9,2.1899999999950523,+
2024-01-06 00:25:59.999,44045.54,44045.0,0.5400000000008731,+
2024-01-06 00:26:59.999,44071.51,44068.5,3.0100000000020373,+
2024-01-06 00:27:59.999,44054.57,44054.7,-0.12999999999738066,-
2024-01-06 00:28:59.999,44058.46,44054.8,3.6599999999962165,+
2024-01-06 00:29:59.999,44041.12,44039.9,1.2200000000011642,+
2024-01-06 00:30:59.999,44066.09,44063.0,3.0899999999965075,+
2024-01-06 00:31:59.999,44022.36,44017.9,4.459999999999127,+
2024-01-06 00:32:59.999,44034.01,44029.4,4.610000000000582,+
2024-01-06 00:33:59.999,44030.0,44025.7,4.30000000000291,+
2024-01-06 00:34:59.999,44039.98,44035.7,4.280000000006112,+
2024-01-06 00:35:59.999,44075.86,44071.0,4.860000000000582,+
2024-01-06 00:36:59.999,44084.03,44081.2,2.8300000000017462,+
2024-01-06 00:37:59.999,44056.74,44054.2,2.540000000000873,+
2024-01-06 00:38:59.999,44056.1,44053.9,2.1999999999970896,+
2024-01-06 00:39:59.999,44039.99,44038.9,1.0899999999965075,+
2024-01-06 00:40:59.999,44065.97,44064.0,1.9700000000011642,+
2024-01-06 00:41:59.999,44046.06,44049.9,-3.8400000000037835,-
2024-01-06 00:42:59.999,44038.76,44038.3,0.4599999999991269,+
2024-01-06 00:43:59.999,44038.0,44034.5,3.5,+
2024-01-06 00:44:59.999,44027.88,44029.2,-1.319999999999709,-
2024-01-06 00:45:59.999,44014.07,44013.9,0.16999999999825377,+
2024-01-06 00:46:59.999,43975.01,43969.9,5.110000000000582,+
2024-01-06 00:47:59.999,43997.96,43998.0,-0.040000000000873115,-
2024-01-06 00:48:59.999,44026.03,44027.0,-0.9700000000011642,-
2024-01-06 00:49:59.999,44040.63,44030.7,9.930000000000291,+
2024-01-06 00:50:59.999,44040.0,44041.9,-1.9000000000014552,-
2024-01-06 00:51:59.999,44055.69,44053.6,2.0900000000037835,+
2024-01-06 00:52:59.999,44077.2,44076.4,0.7999999999956344,+
2024-01-06 00:53:59.999,44071.52,44068.6,2.9199999999982538,+
2024-01-06 00:54:59.999,44068.83,44069.2,-0.3699999999953434,-
2024-01-06 00:55:59.999,44117.5,44112.8,4.69999999999709,+
2024-01-06 00:56:59.999,44086.89,44084.5,2.389999999999418,+
2024-01-06 00:57:59.999,44068.79,44066.9,1.889999999999418,+
2024-01-06 00:58:59.999,44068.8,44068.6,0.20000000000436557,+
2024-01-06 00:59:59.999,44068.8,44066.0,2.8000000000029104,+
2024-01-06 01:00:59.999,44079.46,44080.0,-0.5400000000008731,-
2024-01-06 01:01:59.999,44040.09,44038.3,1.7899999999935972,+
2024-01-06 01:02:59.999,44036.95,44037.5,-0.5500000000029104,-
2024-01-06 01:03:59.999,44059.57,44060.0,-0.43000000000029104,-
2024-01-06 01:04:59.999,44079.5,44073.4,6.099999999998545,+
2024-01-06 01:05:59.999,44070.01,44067.3,2.709999999999127,+
2024-01-06 01:06:59.999,44041.11,44041.0,0.11000000000058208,+
2024-01-06 01:07:59.999,44021.78,44017.3,4.4799999999959255,+
2024-01-06 01:08:59.999,43994.51,43989.7,4.810000000004948,+
2024-01-06 01:09:59.999,44022.0,44019.1,2.900000000001455,+
2024-01-06 01:10:59.999,44024.49,44017.6,6.889999999999418,+
2024-01-06 01:11:59.999,44058.55,44057.2,1.3500000000058208,+
2024-01-06 01:12:59.999,44064.01,44060.6,3.4100000000034925,+
2024-01-06 01:13:59.999,44055.99,44052.7,3.290000000000873,+
2024-01-06 01:14:59.999,44038.61,44038.4,0.20999999999912689,+
2024-01-06 01:15:59.999,44050.0,44046.4,3.599999999998545,+
2024-01-06 01:16:59.999,44041.1,44033.6,7.5,+
2024-01-06 01:17:59.999,44021.1,44014.7,6.400000000001455,+
2024-01-06 01:18:59.999,44020.85,44017.4,3.4499999999970896,+
2024-01-06 01:19:59.999,43997.17,43997.0,0.16999999999825377,+
2024-01-06 01:20:59.999,43984.13,43980.0,4.129999999997381,+
2024-01-06 01:21:59.999,43935.2,43930.3,4.899999999994179,+
2024-01-06 01:22:59.999,43928.86,43931.9,-3.040000000000873,-
2024-01-06 01:23:59.999,43980.53,43974.7,5.830000000001746,+
2024-01-06 01:24:59.999,44002.64,43994.8,7.8399999999965075,+
2024-01-06 01:25:59.999,44001.11,44001.8,-0.6900000000023283,-
2024-01-06 01:26:59.999,43990.8,43980.8,10.0,+
2024-01-06 01:27:59.999,44001.09,44000.0,1.0899999999965075,+
2024-01-06 01:28:59.999,43993.69,43992.5,1.1900000000023283,+
2024-01-06 01:29:59.999,44002.05,43998.8,3.25,+
2024-01-06 01:30:59.999,44008.89,44003.4,5.489999999997963,+
2024-01-06 01:31:59.999,44028.0,44027.2,0.8000000000029104,+
2024-01-06 01:32:59.999,43992.01,43990.1,1.9100000000034925,+
2024-01-06 01:33:59.999,43996.75,43995.4,1.3499999999985448,+
2024-01-06 01:34:59.999,44012.0,44011.5,0.5,+
2024-01-06 01:35:59.999,44013.85,44013.1,0.75,+
2024-01-06 01:36:59.999,44036.99,44031.0,5.989999999997963,+
2024-01-06 01:37:59.999,44026.04,44025.8,0.23999999999796273,+
2024-01-06 01:38:59.999,44039.29,44039.8,-0.5100000000020373,-
2024-01-06 01:39:59.999,44040.2,44036.6,3.599999999998545,+
2024-01-06 01:40:59.999,44044.99,44045.5,-0.5100000000020373,-
2024-01-06 01:41:59.999,44034.01,44029.2,4.810000000004948,+
2024-01-06 01:42:59.999,44029.99,44028.0,1.9899999999979627,+
2024-01-06 01:43:59.999,44045.0,44042.0,3.0,+
2024-01-06 01:44:59.999,44033.84,44028.5,5.3399999999965075,+
2024-01-06 01:45:59.999,44026.04,44023.2,2.8400000000037835,+
2024-01-06 01:46:59.999,44026.05,44025.0,1.0500000000029104,+
2024-01-06 01:47:59.999,44009.93,44005.6,4.330000000001746,+
2024-01-06 01:48:59.999,43989.99,43985.4,4.5899999999965075,+
2024-01-06 01:49:59.999,44003.88,43994.6,9.279999999998836,+
2024-01-06 01:50:59.999,44011.1,44004.9,6.19999999999709,+
2024-01-06 01:51:59.999,44001.1,43995.5,5.599999999998545,+
2024-01-06 01:52:59.999,44004.0,44000.0,4.0,+
2024-01-06 01:53:59.999,43992.01,43990.8,1.2099999999991269,+
2024-01-06 01:54:59.999,43987.84,43981.6,6.239999999997963,+
2024-01-06 01:55:59.999,43988.01,43984.6,3.4100000000034925,+
2024-01-06 01:56:59.999,43988.22,43985.2,3.0200000000040745,+
2024-01-06 01:57:59.999,43963.03,43961.5,1.5299999999988358,+
2024-01-06 01:58:59.999,43951.09,43949.0,2.0899999999965075,+
2024-01-06 01:59:59.999,43970.64,43961.5,9.139999999999418,+
2024-01-06 02:00:59.999,43957.36,43956.0,1.360000000000582,+
2024-01-06 02:01:59.999,44008.0,44003.6,4.400000000001455,+
2024-01-06 02:02:59.999,43981.99,43977.5,4.489999999997963,+
2024-01-06 02:03:59.999,43924.45,43924.3,0.14999999999417923,+
2024-01-06 02:04:59.999,43939.84,43940.0,-0.16000000000349246,-
2024-01-06 02:05:59.999,43959.54,43959.9,-0.3600000000005821,-
2024-01-06 02:06:59.999,43948.01,43949.9,-1.889999999999418,-
2024-01-06 02:07:59.999,43921.61,43923.6,-1.9899999999979627,-
2024-01-06 02:08:59.999,43948.01,43950.6,-2.5899999999965075,-
2024-01-06 02:09:59.999,43933.49,43930.6,2.889999999999418,+
2024-01-06 02:10:59.999,43929.83,43933.5,-3.6699999999982538,-
2024-01-06 02:11:59.999,43914.01,43912.8,1.2099999999991269,+
2024-01-06 02:12:59.999,43863.24,43861.4,1.8399999999965075,+
2024-01-06 02:13:59.999,43881.1,43885.7,-4.599999999998545,-
2024-01-06 02:14:59.999,43889.33,43895.6,-6.269999999996799,-
2024-01-06 02:15:59.999,43880.38,43880.8,-0.42000000000552973,-
2024-01-06 02:16:59.999,43866.01,43861.9,4.110000000000582,+
2024-01-06 02:17:59.999,43823.06,43822.1,0.9599999999991269,+
2024-01-06 02:18:59.999,43849.93,43844.9,5.029999999998836,+
2024-01-06 02:19:59.999,43877.05,43874.2,2.8500000000058208,+
2024-01-06 02:20:59.999,43864.01,43863.9,0.11000000000058208,+
2024-01-06 02:21:59.999,43880.28,43875.5,4.779999999998836,+
2024-01-06 02:22:59.999,43897.81,43889.3,8.509999999994761,+
2024-01-06 02:23:59.999,43872.24,43872.4,-0.16000000000349246,-
2024-01-06 02:24:59.999,43888.47,43890.2,-1.7299999999959255,-
2024-01-06 02:25:59.999,43893.3,43897.8,-4.5,-
2024-01-06 02:26:59.999,43894.22,43890.3,3.9199999999982538,+
2024-01-06 02:27:59.999,43904.11,43902.8,1.3099999999976717,+
2024-01-06 02:28:59.999,43914.23,43914.4,-0.16999999999825377,-
2024-01-06 02:29:59.999,43894.0,43892.0,2.0,+
2024-01-06 02:30:59.999,43910.45,43905.9,4.549999999995634,+
2024-01-06 02:31:59.999,43932.39,43926.5,5.889999999999418,+
2024-01-06 02:32:59.999,43931.92,43931.1,0.819999999999709,+
2024-01-06 02:33:59.999,43918.01,43909.8,8.209999999999127,+
2024-01-06 02:34:59.999,43924.36,43916.9,7.459999999999127,+
2024-01-06 02:35:59.999,43927.07,43919.9,7.169999999998254,+
2024-01-06 02:36:59.999,43929.12,43920.0,9.12000000000262,+
2024-01-06 02:37:59.999,43940.14,43936.6,3.540000000000873,+
2024-01-06 02:38:59.999,43956.23,43951.5,4.730000000003201,+
2024-01-06 02:39:59.999,43932.0,43927.0,5.0,+
2024-01-06 02:40:59.999,43921.0,43916.4,4.599999999998545,+
2024-01-06 02:41:59.999,43898.01,43893.8,4.209999999999127,+
2024-01-06 02:42:59.999,43916.58,43912.8,3.779999999998836,+
2024-01-06 02:43:59.999,43906.81,43903.3,3.5099999999947613,+
2024-01-06 02:44:59.999,43920.99,43919.0,1.9899999999979627,+
2024-01-06 02:45:59.999,43920.75,43913.1,7.650000000001455,+
2024-01-06 02:46:59.999,43904.99,43898.8,6.189999999995052,+
2024-01-06 02:47:59.999,43906.17,43903.6,2.569999999999709,+
2024-01-06 02:48:59.999,43913.99,43911.5,2.4899999999979627,+
2024-01-06 02:49:59.999,43901.1,43897.6,3.5,+
2024-01-06 02:50:59.999,43890.01,43887.5,2.5100000000020373,+
2024-01-06 02:51:59.999,43893.21,43894.1,-0.8899999999994179,-
2024-01-06 02:52:59.999,43902.02,43898.8,3.219999999993888,+
2024-01-06 02:53:59.999,43914.0,43912.7,1.3000000000029104,+
2024-01-06 02:54:59.999,43935.04,43929.1,5.940000000002328,+
2024-01-06 02:55:59.999,43923.74,43917.7,6.040000000000873,+
2024-01-06 02:56:59.999,43906.96,43898.5,8.459999999999127,+
2024-01-06 02:57:59.999,43916.86,43913.8,3.0599999999976717,+
2024-01-06 02:58:59.999,43915.83,43910.0,5.830000000001746,+
2024-01-06 02:59:59.999,43909.31,43900.1,9.209999999999127,+
2024-01-06 03:00:59.999,43919.93,43917.9,2.029999999998836,+
2024-01-06 03:01:59.999,43891.1,43885.0,6.099999999998545,+
2024-01-06 03:02:59.999,43871.99,43870.0,1.9899999999979627,+
2024-01-06 03:03:59.999,43841.1,43831.6,9.5,+
2024-01-06 03:04:59.999,43828.0,43823.5,4.5,+
2024-01-06 03:05:59.999,43860.06,43855.3,4.759999999994761,+
2024-01-06 03:06:59.999,43855.01,43846.8,8.209999999999127,+
2024-01-06 03:07:59.999,43865.99,43860.0,5.989999999997963,+
2024-01-06 03:08:59.999,43874.46,43869.3,5.1599999999962165,+
2024-01-06 03:09:59.999,43874.5,43870.0,4.5,+
2024-01-06 03:10:59.999,43878.74,43874.5,4.239999999997963,+
2024-01-06 03:11:59.999,43888.71,43881.2,7.510000000002037,+
2024-01-06 03:12:59.999,43888.7,43887.0,1.6999999999970896,+
2024-01-06 03:13:59.999,43888.7,43880.0,8.69999999999709,+
2024-01-06 03:14:59.999,43886.06,43875.9,10.159999999996217,+
2024-01-06 03:15:59.999,43892.99,43887.3,5.689999999995052,+
2024-01-06 03:16:59.999,43889.94,43884.1,5.8400000000037835,+
2024-01-06 03:17:59.999,43894.21,43887.3,6.9099999999962165,+
2024-01-06 03:18:59.999,43896.55,43893.0,3.5500000000029104,+
2024-01-06 03:19:59.999,43919.28,43907.0,12.279999999998836,+
2024-01-06 03:20:59.999,43911.11,43900.9,10.209999999999127,+
2024-01-06 03:21:59.999,43906.0,43897.6,8.400000000001455,+
2024-01-06 03:22:59.999,43910.0,43902.0,8.0,+
2024-01-06 03:23:59.999,43926.0,43919.8,6.19999999999709,+
2024-01-06 03:24:59.999,43932.0,43920.3,11.69999999999709,+
2024-01-06 03:25:59.999,43921.81,43910.5,11.309999999997672,+
2024-01-06 03:26:59.999,43921.82,43910.6,11.220000000001164,+
2024-01-06 03:27:59.999,43927.78,43921.4,6.379999999997381,+
2024-01-06 03:28:59.999,43922.77,43916.8,5.969999999993888,+
2024-01-06 03:29:59.999,43914.39,43907.8,6.5899999999965075,+
2024-01-06 03:30:59.999,43910.0,43899.7,10.30000000000291,+
2024-01-06 03:31:59.999,43905.13,43899.1,6.029999999998836,+
2024-01-06 03:32:59.999,43928.52,43920.6,7.919999999998254,+
2024-01-06 03:33:59.999,43930.85,43920.8,10.049999999995634,+
2024-01-06 03:34:59.999,43925.03,43913.6,11.430000000000291,+
2024-01-06 03:35:59.999,43925.03,43916.6,8.430000000000291,+
2024-01-06 03:36:59.999,43925.03,43917.7,7.330000000001746,+
2024-01-06 03:37:59.999,43951.99,43946.6,5.389999999999418,+
2024-01-06 03:38:59.999,43958.97,43950.8,8.169999999998254,+
2024-01-06 03:39:59.999,43951.99,43946.2,5.790000000000873,+
2024-01-06 03:40:59.999,43994.85,43989.9,4.94999999999709,+
2024-01-06 03:41:59.999,43986.79,43976.9,9.889999999999418,+
2024-01-06 03:42:59.999,43974.22,43968.0,6.220000000001164,+
2024-01-06 03:43:59.999,43996.41,43989.3,7.110000000000582,+
2024-01-06 03:44:59.999,43983.92,43977.6,6.319999999999709,+
2024-01-06 03:45:59.999,43975.38,43973.6,1.7799999999988358,+
2024-01-06 03:46:59.999,43980.8,43976.7,4.100000000005821,+
2024-01-06 03:47:59.999,43964.66,43958.3,6.360000000000582,+
2024-01-06 03:48:59.999,43944.0,43939.1,4.900000000001455,+
2024-01-06 03:49:59.999,43928.75,43927.6,1.1500000000014552,+
2024-01-06 03:50:59.999,43955.54,43954.6,0.9400000000023283,+
2024-01-06 03:51:59.999,43950.02,43948.4,1.6199999999953434,+
2024-01-06 03:52:59.999,43946.62,43945.9,0.7200000000011642,+
2024-01-06 03:53:59.999,43964.41,43963.0,1.4100000000034925,+
2024-01-06 03:54:59.999,43952.41,43945.1,7.310000000004948,+
2024-01-06 03:55:59.999,43942.86,43937.9,4.959999999999127,+
2024-01-06 03:56:59.999,43935.63,43930.0,5.629999999997381,+
2024-01-06 03:57:59.999,43935.59,43932.4,3.1899999999950523,+
2024-01-06 03:58:59.999,43942.85,43938.5,4.349999999998545,+
2024-01-06 03:59:59.999,43931.1,43925.8,5.299999999995634,+
2024-01-06 04:00:59.999,43931.14,43925.9,5.239999999997963,+
2024-01-06 04:01:59.999,43927.51,43924.9,2.610000000000582,+
2024-01-06 04:02:59.999,43925.12,43924.9,0.22000000000116415,+
2024-01-06 04:03:59.999,43949.78,43946.0,3.779999999998836,+
2024-01-06 04:04:59.999,43942.51,43934.8,7.709999999999127,+
2024-01-06 04:05:59.999,43968.85,43966.4,2.4499999999970896,+
2024-01-06 04:06:59.999,43941.81,43934.8,7.009999999994761,+
2024-01-06 04:07:59.999,43949.99,43943.6,6.389999999999418,+
2024-01-06 04:08:59.999,43952.3,43947.0,5.30000000000291,+
2024-01-06 04:09:59.999,43955.09,43946.6,8.489999999997963,+
2024-01-06 04:10:59.999,43948.18,43941.0,7.180000000000291,+
2024-01-06 04:11:59.999,43942.15,43938.9,3.25,+
2024-01-06 04:12:59.999,43934.76,43930.9,3.860000000000582,+
2024-01-06 04:13:59.999,43916.33,43912.4,3.930000000000291,+
2024-01-06 04:14:59.999,43923.77,43916.6,7.169999999998254,+
2024-01-06 04:15:59.999,43918.76,43912.7,6.060000000004948,+
2024-01-06 04:16:59.999,43882.63,43877.8,4.82999999999447,+
2024-01-06 04:17:59.999,43894.08,43894.5,-0.41999999999825377,-
2024-01-06 04:18:59.999,43894.74,43892.2,2.540000000000873,+
2024-01-06 04:19:59.999,43870.41,43868.9,1.5100000000020373,+
2024-01-06 04:20:59.999,43877.74,43875.5,2.2399999999979627,+
2024-01-06 04:21:59.999,43880.7,43879.4,1.2999999999956344,+
2024-01-06 04:22:59.999,43880.96,43873.4,7.559999999997672,+
2024-01-06 04:23:59.999,43873.62,43865.3,8.319999999999709,+
2024-01-06 04:24:59.999,43868.88,43866.8,2.0799999999944703,+
2024-01-06 04:25:59.999,43890.0,43887.0,3.0,+
2024-01-06 04:26:59.999,43901.09,43898.6,2.4899999999979627,+
2024-01-06 04:27:59.999,43908.51,43902.9,5.610000000000582,+
2024-01-06 04:28:59.999,43902.0,43899.3,2.6999999999970896,+
2024-01-06 04:29:59.999,43898.03,43899.2,-1.1699999999982538,-
2024-01-06 04:30:59.999,43908.0,43904.3,3.6999999999970896,+
2024-01-06 04:31:59.999,43904.46,43904.0,0.4599999999991269,+
2024-01-06 04:32:59.999,43932.16,43931.2,0.9600000000064028,+
2024-01-06 04:33:59.999,43916.73,43910.6,6.130000000004657,+
2024-01-06 04:34:59.999,43906.0,43900.1,5.900000000001455,+
2024-01-06 04:35:59.999,43887.57,43886.1,1.4700000000011642,+
2024-01-06 04:36:59.999,43897.51,43895.5,2.0100000000020373,+
2024-01-06 04:37:59.999,43913.19,43909.9,3.290000000000873,+
2024-01-06 04:38:59.999,43919.99,43918.0,1.9899999999979627,+
2024-01-06 04:39:59.999,43913.14,43910.1,3.040000000000873,+
2024-01-06 04:40:59.999,43909.56,43899.3,10.259999999994761,+
2024-01-06 04:41:59.999,43900.0,43889.9,10.099999999998545,+
2024-01-06 04:42:59.999,43899.96,43890.8,9.159999999996217,+
2024-01-06 04:43:59.999,43919.17,43915.9,3.2699999999967986,+
2024-01-06 04:44:59.999,43920.16,43915.4,4.760000000002037,+
2024-01-06 04:45:59.999,43894.22,43890.9,3.319999999999709,+
2024-01-06 04:46:59.999,43885.91,43877.5,8.410000000003492,+
2024-01-06 04:47:59.999,43885.86,43881.3,4.559999999997672,+
2024-01-06 04:48:59.999,43874.0,43872.0,2.0,+
2024-01-06 04:49:59.999,43872.64,43862.6,10.040000000000873,+
2024-01-06 04:50:59.999,43874.84,43870.0,4.8399999999965075,+
2024-01-06 04:51:59.999,43868.36,43866.7,1.6600000000034925,+
2024-01-06 04:52:59.999,43864.98,43860.0,4.980000000003201,+
2024-01-06 04:53:59.999,43861.09,43861.0,0.08999999999650754,+
2024-01-06 04:54:59.999,43855.85,43851.7,4.150000000001455,+
2024-01-06 04:55:59.999,43838.35,43835.0,3.349999999998545,+
2024-01-06 04:56:59.999,43877.84,43874.6,3.2399999999979627,+
2024-01-06 04:57:59.999,43851.84,43845.7,6.139999999999418,+
2024-01-06 04:58:59.999,43850.74,43846.1,4.639999999999418,+
2024-01-06 04:59:59.999,43850.0,43851.1,-1.0999999999985448,-
2024-01-06 05:00:59.999,43858.01,43854.7,3.3100000000049477,+
2024-01-06 05:01:59.999,43867.31,43861.7,5.610000000000582,+
2024-01-06 05:02:59.999,43864.05,43857.6,6.450000000004366,+
2024-01-06 05:03:59.999,43855.99,43856.4,-0.41000000000349246,-
2024-01-06 05:04:59.999,43846.01,43839.0,7.010000000002037,+
2024-01-06 05:05:59.999,43844.02,43839.9,4.119999999995343,+
2024-01-06 05:06:59.999,43834.16,43828.6,5.560000000004948,+
2024-01-06 05:07:59.999,43830.79,43824.8,5.989999999997963,+
2024-01-06 05:08:59.999,43811.1,43805.4,5.69999999999709,+
2024-01-06 05:09:59.999,43835.38,43834.6,0.7799999999988358,+
