Time,Spot,Future,Difference,Percentage Difference,Label
2024-01-09 03:34:59.999,1.34624,,,,=
2024-01-09 03:35:59.999,1.34562,,,,=
2024-01-09 03:36:59.999,1.35575,,,,=
2024-01-09 03:37:59.999,1.35599,,,,=
2024-01-09 03:38:59.999,1.3591,,,,=
2024-01-09 03:39:59.999,1.37691,,,,=
2024-01-09 03:40:59.999,1.39497,,,,=
2024-01-09 03:41:59.999,1.38854,,,,=
2024-01-09 03:42:59.999,1.38675,,,,=
2024-01-09 03:43:59.999,1.37461,,,,=
2024-01-09 03:44:59.999,1.39088,,,,=
2024-01-09 03:45:59.999,1.39171,,,,=
2024-01-09 03:46:59.999,1.39365,,,,=
2024-01-09 03:47:59.999,1.37576,,,,=
2024-01-09 03:48:59.999,1.39,,,,=
2024-01-09 03:49:59.999,1.39084,,,,=
2024-01-09 03:50:59.999,1.39575,,,,=
2024-01-09 03:51:59.999,1.39795,,,,=
2024-01-09 03:52:59.999,1.40359,,,,=
2024-01-09 03:53:59.999,1.39372,,,,=
2024-01-09 03:54:59.999,1.40498,,,,=
2024-01-09 03:55:59.999,1.40411,,,,=
2024-01-09 03:56:59.999,1.39371,,,,=
2024-01-09 03:57:59.999,1.39215,,,,=
2024-01-09 03:58:59.999,1.39531,,,,=
2024-01-09 03:59:59.999,1.39664,,,,=
2024-01-09 04:00:59.999,1.39938,,,,=
2024-01-09 04:01:59.999,1.4078,,,,=
2024-01-09 04:02:59.999,1.40951,,,,=
2024-01-09 04:03:59.999,1.41828,,,,=
2024-01-09 04:04:59.999,1.42,,,,=
2024-01-09 04:05:59.999,1.41812,,,,=
2024-01-09 04:06:59.999,1.4153,,,,=
2024-01-09 04:07:59.999,1.40186,,,,=
2024-01-09 04:08:59.999,1.39437,,,,=
2024-01-09 04:09:59.999,1.39601,,,,=
2024-01-09 04:10:59.999,1.3938,,,,=
2024-01-09 04:11:59.999,1.38725,,,,=
2024-01-09 04:12:59.999,1.38966,,,,=
2024-01-09 04:13:59.999,1.38698,,,,=
2024-01-09 04:14:59.999,1.385,,,,=
2024-01-09 04:15:59.999,1.38247,,,,=
2024-01-09 04:16:59.999,1.37704,,,,=
2024-01-09 04:17:59.999,1.38516,,,,=
2024-01-09 04:18:59.999,1.38794,,,,=
2024-01-09 04:19:59.999,1.38123,,,,=
2024-01-09 04:20:59.999,1.38055,,,,=
2024-01-09 04:21:59.999,1.3908,,,,=
2024-01-09 04:22:59.999,1.40071,,,,=
2024-01-09 04:23:59.999,1.41,,,,=
2024-01-09 04:24:59.999,1.40201,,,,=
2024-01-09 04:25:59.999,1.4134,,,,=
2024-01-09 04:26:59.999,1.40822,,,,=
2024-01-09 04:27:59.999,1.40739,,,,=
2024-01-09 04:28:59.999,1.40661,,,,=
2024-01-09 04:29:59.999,1.40522,,,,=
2024-01-09 04:30:59.999,1.39168,,,,=
2024-01-09 04:31:59.999,1.39662,,,,=
2024-01-09 04:32:59.999,1.40561,,,,=
2024-01-09 04:33:59.999,1.39816,,,,=
2024-01-09 04:34:59.999,1.39549,,,,=
2024-01-09 04:35:59.999,1.39837,,,,=
2024-01-09 04:36:59.999,1.38906,,,,=
2024-01-09 04:37:59.999,1.39,,,,=
